Year,Quarter,Month,Day,net profit,Revenue,net revenue,Tổng đơn hàng
2020,Qtr 2,May,21,847691.1690571189,4504767.719999999,4359731.4399999995,156
2020,Qtr 2,May,22,1266966.1828650928,5169269.160000001,5050338.920000002,158
2020,Qtr 2,May,23,662043.8610916003,4065740.84,3767993.2200000007,122
2020,Qtr 2,May,24,943492.7893465761,4700650.04,4604232.49,125
2020,Qtr 2,May,25,1004006.698219337,4378883.2700000005,4243455.1400000015,135
2020,Qtr 2,May,26,703016.9935600716,3938416.1100000003,3883630.3200000003,131
2020,Qtr 2,May,27,813422.5838502023,4404174.320000001,4279453.290000001,150
2020,Qtr 2,May,28,1500575.1017003611,7174991.450000001,6919563.590000002,240
2020,Qtr 2,May,29,1824754.9686949914,8117887.919999994,7752391.199999997,254
2020,Qtr 2,May,30,1612800.918160296,8571150.17,8242845.130000001,262
2020,Qtr 2,May,31,1333690.2760777,7095848.759999998,6917208.119999997,227
2020,Qtr 2,June,1,1402742.7774327667,7462936.580000003,7245518.190000003,226
2020,Qtr 2,June,2,648827.1358982552,3295138.190000002,3134989.890000002,138
2020,Qtr 2,June,3,644996.082565473,3528130.520000002,3453171.760000002,121
2020,Qtr 2,June,4,744148.5235356011,2962471.81,2894688.6000000006,89
2020,Qtr 2,June,5,412035.9616695451,2452274.280000001,2386988.050000001,66
2020,Qtr 2,June,6,400838.01766166434,2258600.23,2213969.9499999997,77
2020,Qtr 2,June,7,608144.8346383336,2693731.8300000005,2617123.38,79
2020,Qtr 2,June,8,617509.6536414225,3084455.23,3015278.11,87
2020,Qtr 2,June,9,706306.4468580312,3331413.85,3251719.3400000003,94
2020,Qtr 2,June,10,766279.3891142062,3810023.86,3730392.3299999996,119
2020,Qtr 2,June,11,943720.1688651692,4111705.92,3906278.23,115
2020,Qtr 2,June,12,587868.7576576342,2833219.3499999987,2828791.479999999,89
2020,Qtr 2,June,13,505109.33953196154,2840132.870000001,2771420.4700000007,92
2020,Qtr 2,June,14,714095.2417623705,3797554.630000001,3727429.8800000013,121
2020,Qtr 2,June,15,804250.2086701327,3927867.1100000013,3810841.7300000004,130
2020,Qtr 2,June,16,643783.6562786177,3620819.640000001,3482785.320000001,119
2020,Qtr 2,June,17,1101679.3804237724,4864660.099999998,4681447.829999997,152
2020,Qtr 2,June,18,834308.3223714228,4188150.340000001,4085167.2100000004,131
2020,Qtr 2,June,19,633489.4365579449,3041461.8,2859849.0899999994,94
2020,Qtr 2,June,20,394516.92212929635,2189006.7399999998,2135914.4199999995,82
2020,Qtr 2,June,21,730469.3729755788,3477329.4799999995,3451450.02,105
2020,Qtr 2,June,22,587744.6544583034,3068801.789999999,2942268.629999999,104
2020,Qtr 2,June,23,427224.68150472606,3277142.11,3056235.659999999,99
2020,Qtr 2,June,24,406122.4508839443,4983800.13,4476136.2700000005,170
2020,Qtr 2,June,25,71617.14078776489,4480875.319999999,3925264.3199999994,147
2020,Qtr 2,June,26,-8109.3861340872045,3552671.759999998,3011677.8899999987,118
2020,Qtr 2,June,27,-469732.17905883584,2952009.99,2405410.8300000005,99
2020,Qtr 2,June,28,-738277.4228211263,4042766.029999999,3213509.400000002,142
2020,Qtr 2,June,29,-740904.6536173759,5223388.620000003,4174745.939999999,205
2020,Qtr 2,June,30,-988126.4419632183,5506677.039999997,4406338.190000003,199
2020,Qtr 3,July,1,-708332.5851039934,4793332.590000002,3848440.3099999987,206
2020,Qtr 3,July,2,-709027.4763531225,4866951.379999998,3852295.8699999996,206
2020,Qtr 3,July,3,-740064.1807206103,3696972.8799999994,2812147.86,158
2020,Qtr 3,July,4,-82521.4380625604,706367.78,558981.3700000001,37
2020,Qtr 3,July,5,-188151.19632522116,1406074.5,1124482.94,51
2020,Qtr 3,July,6,-283640.2260338742,2117259.06,1656643.6400000004,82
2020,Qtr 3,July,7,-393387.4397262259,2024009.1600000006,1577892.29,71
2020,Qtr 3,July,8,-291020.18927138223,1862906.6699999995,1334746.3299999994,80
2020,Qtr 3,July,9,-520083.0799297554,2881762.1599999983,2353706.7300000004,120
2020,Qtr 3,July,10,-255489.0843044517,2456330.77,2010494.6199999999,104
2020,Qtr 3,July,11,-349092.8818900215,2777782.4299999997,2164555.56,88
2020,Qtr 3,July,12,-414500.22681624297,2353469.99,1900448.63,93
2020,Qtr 3,July,13,-323094.09124138975,2674159.7500000014,2110771.7600000007,85
2020,Qtr 3,July,14,-347769.15578453254,2241406.6900000004,1743236.91,85
2020,Qtr 3,July,15,-412487.9012618046,2628917.7900000005,2057460.3800000001,98
2020,Qtr 3,July,16,-544454.7140035063,3496916.0999999996,2834263.480000001,134
2020,Qtr 3,July,17,-488639.1806586278,3053828.96,2295722.000000001,112
2020,Qtr 3,July,18,-330687.1370573011,2167217.4099999997,1721640.64,88
2020,Qtr 3,July,19,-154447.75620412512,2598183.4100000006,2240922.9499999997,80
2020,Qtr 3,July,20,40938.3839270044,2378509.4899999993,2172981.9799999995,73
2020,Qtr 3,July,21,404427.67338412814,3060145.150000001,2918002.150000001,97
2020,Qtr 3,July,22,670380.0543083643,3102912.509999999,3076158.049999999,101
2020,Qtr 3,July,23,807543.5640721675,3901867.729999999,3765824.6299999994,136
2020,Qtr 3,July,24,770668.1070829072,3897982.7899999972,3717717.6299999976,139
2020,Qtr 3,July,25,532499.1607456219,2726776.1799999997,2626126.7399999998,84
2020,Qtr 3,July,26,602298.0908014291,2852671.370000001,2722405.150000001,83
2020,Qtr 3,July,27,533893.8181141329,2842228.150000001,2767898.3900000006,96
2020,Qtr 3,July,28,516676.5367075576,2395619.5899999994,2308861.29,76
2020,Qtr 3,July,29,807359.1929135701,3158908.2,3021598.3100000005,99
2020,Qtr 3,July,30,774132.4011044516,4151632.3499999996,3974491.26,133
2020,Qtr 3,July,31,1083316.6399357226,5617975.3500000015,5467647.770000001,198
2020,Qtr 3,August,1,1139213.2480334635,6132541.37,5674111.2,176
2020,Qtr 3,August,2,1125920.5158647448,5345584.670000002,5246122.65,173
2020,Qtr 3,August,3,910728.611873886,4397713.4799999995,4227130.59,138
2020,Qtr 3,August,4,689923.1163048451,3298352.619999999,3212911.9000000004,115
2020,Qtr 3,August,5,479492.57275813434,2223462.81,2191591.6900000004,64
2020,Qtr 3,August,6,671875.2604832194,2991469.99,2949260.54,91
2020,Qtr 3,August,7,722495.1519672798,3277756.909999999,3232891.5199999996,92
2020,Qtr 3,August,8,359701.01419663045,2449651.51,2428596.73,68
2020,Qtr 3,August,9,580023.5193279607,2935305.6699999995,2925878.2899999996,69
2020,Qtr 3,August,10,581567.3889710016,2914723.9200000004,2842162.3600000003,81
2020,Qtr 3,August,11,411065.3048551868,2533038.4500000007,2454289.9900000007,93
2020,Qtr 3,August,12,657334.0692114359,4331789.960000001,4086647.3000000007,105
2020,Qtr 3,August,13,763791.5569761065,3460054.1900000013,3276203.1300000013,107
2020,Qtr 3,August,14,792832.8048311633,3685522.509999999,3574645.8399999985,103
2020,Qtr 3,August,15,475184.19364032114,2556409.4299999997,2504412.9199999995,88
2020,Qtr 3,August,16,525599.0147294421,2652724.9799999995,2581770.3599999994,79
2020,Qtr 3,August,17,748632.8925396758,3646382.12,3581126.1399999997,95
2020,Qtr 3,August,18,736988.5779876368,3240488.8300000005,3189981.91,103
2020,Qtr 3,August,19,728220.6330194179,3313950.9199999985,3227461.5099999984,98
2020,Qtr 3,August,20,611190.5071620689,3569013.5900000003,3406139.58,119
2020,Qtr 3,August,21,793378.398583617,3939388.4599999995,3873190.4399999995,122
2020,Qtr 3,August,22,459299.3185173121,2465099.71,2358495.9699999993,72
2020,Qtr 3,August,23,532621.0117525813,2869201,2694188.1100000003,90
2020,Qtr 3,August,24,572076.0126648276,3217603.07,3107220.58,96
2020,Qtr 3,August,25,505541.9788905573,2428315.1799999997,2390610.3499999996,83
2020,Qtr 3,August,26,578795.2967308804,3194953.8200000003,3159127.41,96
2020,Qtr 3,August,27,759307.164769421,4464961.42,4371285.33,136
2020,Qtr 3,August,28,1345931.9257584547,7303439.03,7070796.78,232
2020,Qtr 3,August,29,1409120.4379375274,7517051.79,7115521.770000001,229
2020,Qtr 3,August,30,1610937.9865196128,8480394.59,8277891.829999995,251
2020,Qtr 3,August,31,1101308.1730073052,7490849.709999996,7212732.7799999975,210
2020,Qtr 3,September,1,864234.6667783629,6047477.919999999,5808831.199999997,179
2020,Qtr 3,September,2,62587.12987139037,1434923.77,1197818.51,41
2020,Qtr 3,September,3,-33421.668581584956,1557705.54,1401934.9600000002,41
2020,Qtr 3,September,4,36611.52895291499,1425115.3800000004,1261733.0100000007,48
2020,Qtr 3,September,5,-24543.006241594838,1581867.4699999997,1411096.4700000004,54
2020,Qtr 3,September,6,12865.675097631572,2654105.1099999994,2369476.51,75
2020,Qtr 3,September,7,76641.2156627727,2479133.840000001,2198996.7899999996,83
2020,Qtr 3,September,8,104427.79371290794,2542645.1299999994,2263243.65,90
2020,Qtr 3,September,9,-18373.444836221115,1979410.0700000012,1762715.510000001,69
2020,Qtr 3,September,10,75153.64951934705,3146008.1400000006,2738845.110000001,82
2020,Qtr 3,September,11,-36297.0889413866,2006224.0500000005,1711108.4599999997,72
2020,Qtr 3,September,12,-77185.2607342262,2806228.3,2497173.289999999,79
2020,Qtr 3,September,13,50271.10080928357,2240095.92,1824295.0600000012,88
2020,Qtr 3,September,14,-47004.00788923429,2832905.0300000003,2474082.4300000006,101
2020,Qtr 3,September,15,123200.24617268004,2914536.5099999993,2532472.98,107
2020,Qtr 3,September,16,-32137.910100182973,1994638.4099999992,1751894.12,57
2020,Qtr 3,September,17,8123.153368037287,1827659.2399999995,1590562.9300000004,62
2020,Qtr 3,September,18,104416.73108039178,2600220.08,2245376.6199999996,74
2020,Qtr 3,September,19,50373.099429418464,1937861.4899999993,1579335.94,61
2020,Qtr 3,September,20,-48736.76475461298,2334885.81,2000504.85,67
2020,Qtr 3,September,21,51684.41349479425,3082015.84,2725684.2399999998,101
2020,Qtr 3,September,22,118252.47856613457,2831099.3799999985,2488960.87,93
2020,Qtr 3,September,23,-81952.43029935763,2276906.73,1926501.98,72
2020,Qtr 3,September,24,-59293.83478779207,2021614.9900000005,1811917.4400000004,71
2020,Qtr 3,September,25,-15121.95233601458,2591142.9699999993,2283554.0100000002,77
2020,Qtr 3,September,26,-43631.217103187664,2219447.23,1871965.5099999993,71
2020,Qtr 3,September,27,28669.40178356843,3912974.9900000016,3418796.899999999,138
2020,Qtr 3,September,28,41550.027247127604,4681424.38,4135145.399999998,155
2020,Qtr 3,September,29,90798.31586886781,3909151.6799999997,3472058.4600000004,135
2020,Qtr 3,September,30,57431.91289944524,3185317.5999999996,2803397.9499999997,100
2020,Qtr 4,October,1,112621.12313665298,2053948.9400000004,1913216.9500000004,78
2020,Qtr 4,October,2,169516.91010192435,844947.1199999998,800075.4699999999,19
2020,Qtr 4,October,3,417236.3384519361,1819620.1699999997,1807737.0299999998,46
2020,Qtr 4,October,4,259845.71557832108,1305849.8399999999,1244927.98,39
2020,Qtr 4,October,5,361642.3701806203,1476045.2799999998,1455725.5499999998,47
2020,Qtr 4,October,6,425531.7801807008,2225510.95,2143045.1,64
2020,Qtr 4,October,7,435291.26277769986,2084609.48,1995184.0999999996,64
2020,Qtr 4,October,8,376018.4188074523,1798621.8999999994,1742174.1599999992,52
2020,Qtr 4,October,9,274965.00505778723,1711871.49,1650149.2899999998,46
2020,Qtr 4,October,10,428614.6049297207,2023437.4300000002,1928596.5800000003,53
2020,Qtr 4,October,11,265648.21283857553,1446988.5100000005,1435040.4000000006,46
2020,Qtr 4,October,12,386995.9962937949,1862193.0999999999,1844441.13,57
2020,Qtr 4,October,13,629439.9109334191,3097934.0999999996,3004503.809999999,92
2020,Qtr 4,October,14,591138.123686455,2674258.160000001,2546668.490000001,72
2020,Qtr 4,October,15,327474.27183888614,1826480.9899999998,1783540.19,44
2020,Qtr 4,October,16,397513.2285838617,2237445.9099999997,2200007.1399999997,67
2020,Qtr 4,October,17,344989.6606819873,2024181.5200000003,1846201.61,61
2020,Qtr 4,October,18,413517.91846759844,2416150.5500000003,2353408.85,62
2020,Qtr 4,October,19,341627.3120330767,1798941.77,1786388.54,46
2020,Qtr 4,October,20,550383.8592179283,2368763.5399999996,2303323.289999999,77
2020,Qtr 4,October,21,402797.4725585111,2168284.88,2077972.9999999998,72
2020,Qtr 4,October,22,445671.2549015534,2418094.0599999996,2394233.829999999,61
2020,Qtr 4,October,23,323374.9644194045,1313373.5799999994,1299630.4299999992,53
2020,Qtr 4,October,24,497530.2124844928,2456616.81,2426591.97,71
2020,Qtr 4,October,25,447801.13218297355,2045855.4999999995,1942031.4999999995,63
2020,Qtr 4,October,26,494174.25387421175,2383306.0199999996,2334020.8,75
2020,Qtr 4,October,27,567796.3959643838,3262016.1000000006,3084501.31,101
2020,Qtr 4,October,28,882013.7485667062,4152307.3200000008,4052013.7600000007,122
2020,Qtr 4,October,29,578905.5703653977,3377659.4000000004,3317992.0800000005,109
2020,Qtr 4,October,30,535181.7723410041,2606337.42,2518738.79,87
2020,Qtr 4,October,31,679469.3466031431,3099623.67,3096964.53,96
2020,Qtr 4,November,1,323586.7136209712,2000351.8999999997,1857041.8399999994,56
2020,Qtr 4,November,2,333855.8459974454,1609265.54,1560134.61,47
2020,Qtr 4,November,3,196575.79132651075,1155083.2799999996,1122148.3399999996,37
2020,Qtr 4,November,4,316100.5083197047,1475675.48,1426204.79,48
2020,Qtr 4,November,5,264851.21368704556,1340308.97,1256761.6700000002,47
2020,Qtr 4,November,6,180028.9853702814,717152.89,717152.89,27
2020,Qtr 4,November,7,243820.14712294738,1320057.6599999997,1147216.5599999996,38
2020,Qtr 4,November,8,308685.4580804649,1462906.7499999998,1455146.1,48
2020,Qtr 4,November,9,321952.93094536057,1841341.6700000002,1695634.5699999998,58
2020,Qtr 4,November,10,287022.2109905004,1423817.0500000003,1386765.3400000003,50
2020,Qtr 4,November,11,337576.94689761254,1850484.5600000003,1786192.2200000002,47
2020,Qtr 4,November,12,243718.16812586974,1742209.8100000003,1716741.3900000004,50
2020,Qtr 4,November,13,379566.9841834358,1874908.5599999996,1794950.3099999996,54
2020,Qtr 4,November,14,332888.83989660034,1505407.3299999998,1468908.5299999996,39
2020,Qtr 4,November,15,364500.7236017234,1822943.3400000003,1739182.45,51
2020,Qtr 4,November,16,387680.5814524684,1677772.3299999991,1657456.949999999,58
2020,Qtr 4,November,17,322966.4999157458,1698265.6300000004,1626706.6100000003,59
2020,Qtr 4,November,18,235917.22927297515,1708292.62,1543012.46,51
2020,Qtr 4,November,19,184151.69512755625,1389140.38,1258810.3200000003,48
2020,Qtr 4,November,20,-98226.23056230301,1761075.99,1499957.479999999,61
2020,Qtr 4,November,21,-143082.50210332818,1277317.4899999998,1021905.8300000003,55
2020,Qtr 4,November,22,-295451.27273643634,1402812.9499999997,1095757.03,56
2020,Qtr 4,November,23,-328225.2312575215,1254495.47,996574.0899999997,55
2020,Qtr 4,November,24,-272279.3086480586,1234768.0299999998,950312.6299999999,46
2020,Qtr 4,November,25,-199472.74744516853,1016787.8500000001,801205.38,34
2020,Qtr 4,November,26,-262239.2996746919,1003033.14,766058.7500000001,39
2020,Qtr 4,November,27,-398169.36178350105,2096917.5599999998,1519280.5700000005,83
2020,Qtr 4,November,28,-440710.90361812233,2102733.52,1593321.57,76
2020,Qtr 4,November,29,-285866.04353692377,1724852.2100000004,1291785.69,77
2020,Qtr 4,November,30,-320625.1242526755,1376299.1199999996,1042432.5800000002,68
2020,Qtr 4,December,1,-158017.18004268745,1160032.88,912216.9900000002,65
2020,Qtr 4,December,2,-63783.805814993604,370653.22999999986,276869.01999999996,20
2020,Qtr 4,December,3,-86778.67699474908,528608.4799999999,422886.76000000007,25
2020,Qtr 4,December,4,-125755.92724441363,714931.4,499848.20000000007,27
2020,Qtr 4,December,5,-178370.37862143177,653591.96,510965.91,34
2020,Qtr 4,December,6,-122768.46502105004,755648.75,564422.99,33
2020,Qtr 4,December,7,-178458.42088840695,832522.38,580195.04,45
2020,Qtr 4,December,8,-187999.40377109838,1297656.3399999999,1034807.76,60
2020,Qtr 4,December,9,-208076.46686616165,1154833.6300000004,893319.3900000001,63
2020,Qtr 4,December,10,-132636.569860607,696601.42,535685.02,40
2020,Qtr 4,December,11,-148836.46725032252,708701.3999999999,535209.7,44
2020,Qtr 4,December,12,-222209.36414921295,1168319.6999999997,891230.2400000001,67
2020,Qtr 4,December,13,-145402.28800806098,943465.0399999999,749628.46,56
2020,Qtr 4,December,14,-255505.4994435128,1609385.9299999992,1276717.2899999998,84
2020,Qtr 4,December,15,-257831.54236290138,1355809.6600000004,1060103.6100000003,83
2020,Qtr 4,December,16,-282098.5260152685,1388348.1099999996,1055908.8299999998,70
2020,Qtr 4,December,17,-218833.32000769503,1104685.57,876145.0599999996,46
2020,Qtr 4,December,18,-163004.31286616897,1251306.1200000003,968513.4499999997,57
2020,Qtr 4,December,19,-284033.60914754006,1648432.0900000005,1312632.9800000002,67
2020,Qtr 4,December,20,-330733.81012770673,1777867.4000000004,1373688.7800000003,82
2020,Qtr 4,December,21,-390065.43875880295,2061903.0000000002,1591230.6400000001,99
2020,Qtr 4,December,22,-326009.24807778274,2090700.56,1516605.6599999997,117
2020,Qtr 4,December,23,-449103.93717031763,1964805.2399999998,1498669.62,82
2020,Qtr 4,December,24,-228620.4808416661,1223063.4699999995,935118.5099999999,69
2020,Qtr 4,December,25,-220477.37289678116,1210589.6600000004,938366.7500000001,59
2020,Qtr 4,December,26,-241640.84130246233,1105684.56,854894.3800000002,78
2020,Qtr 4,December,27,-321970.24816423387,1526382.4100000004,1162669.4100000001,89
2020,Qtr 4,December,28,-738889.6390712144,3644844.1200000006,2821024.189999998,179
2020,Qtr 4,December,29,-576617.7965427962,2978754.6499999994,2217883.010000001,154
2020,Qtr 4,December,30,-557447.2886370016,2881135.6399999997,2233259.0100000007,124
2020,Qtr 4,December,31,-412726.5015272315,2153864.87,1690539.21,89
2021,Qtr 1,January,1,-248906.15075776778,1553431.5099999998,1249184.8000000003,69
2021,Qtr 1,January,2,67161.94690502211,378420.41000000003,378420.41000000003,17
2021,Qtr 1,January,3,161586.36933751777,677894.56,677894.56,22
2021,Qtr 1,January,4,187678.755256748,858334.5599999999,827229.2499999999,26
2021,Qtr 1,January,5,219023.03343639197,1174326.9100000001,1086923.98,42
2021,Qtr 1,January,6,209087.03680341295,1114251.05,1009741.3199999998,22
2021,Qtr 1,January,7,147455.8839074092,837846.0200000001,837846.0200000001,30
2021,Qtr 1,January,8,167831.8056580538,1023293.1399999999,985310.8400000001,32
2021,Qtr 1,January,9,153774.9857346641,853729.27,853729.27,23
2021,Qtr 1,January,10,193771.68688724772,1180728.66,1149712.4799999997,36
2021,Qtr 1,January,11,305235.71506440465,1515387.6,1436071.5,39
2021,Qtr 1,January,12,193755.55277360676,1062807.6400000001,1062807.6400000001,35
2021,Qtr 1,January,13,211719.80340868933,1070756.5,1060332.3299999998,33
2021,Qtr 1,January,14,135614.84998143007,764427.2400000001,757472.9600000001,30
2021,Qtr 1,January,15,190314.2098465449,977003.7799999999,924315.6699999999,29
2021,Qtr 1,January,16,266497.48485950823,1185774.61,1135456.21,32
2021,Qtr 1,January,17,258383.78629531342,1224098.2000000004,1210911.3300000005,37
2021,Qtr 1,January,18,571928.9209908753,2502006.1799999997,2414035.37,61
2021,Qtr 1,January,19,353668.9495347577,2011018.3900000004,1969922.5100000007,64
2021,Qtr 1,January,20,375078.42143978056,1595354.2000000002,1557650.5899999999,38
2021,Qtr 1,January,21,444949.7163190951,1698207.9099999997,1630786.5899999996,46
2021,Qtr 1,January,22,353068.1261660781,1639107.16,1583594.1199999999,40
2021,Qtr 1,January,23,336142.40329392464,1791230.9600000004,1738234.9500000004,58
2021,Qtr 1,January,24,369769.527615271,1862707.4200000004,1852000.2000000004,60
2021,Qtr 1,January,25,428120.6108700045,2346216.5,2296193.98,71
2021,Qtr 1,January,26,682041.8571178394,2993616.58,2782302.2700000005,78
2021,Qtr 1,January,27,563553.7048369491,2258351.9400000004,2208580.51,65
2021,Qtr 1,January,28,526581.6430058463,2405871.45,2197916.5700000003,67
2021,Qtr 1,January,29,467522.6482439127,2246568.5300000003,2208723.6899999995,64
2021,Qtr 1,January,30,406663.5525065262,2167603.39,2156408.1100000003,55
2021,Qtr 1,January,31,279973.74138657085,1662605.3799999994,1522947.9499999997,51
2021,Qtr 1,February,1,257899.26552658118,1551374.1100000003,1527966.2100000002,55
2021,Qtr 1,February,2,153804.47683790073,1006953.0400000002,906968.3700000001,35
2021,Qtr 1,February,3,139930.84203578634,1095535.1099999999,1055590.11,39
2021,Qtr 1,February,4,315648.8601652025,1345207.1699999997,1286867.4899999998,37
2021,Qtr 1,February,5,330520.2374468881,1749418.0500000003,1706535.6400000001,47
2021,Qtr 1,February,6,284559.0814414622,1240787.91,1222297.4400000002,38
2021,Qtr 1,February,7,384172.9728999435,1814367.5299999998,1760475.0199999998,47
2021,Qtr 1,February,8,161132.71166739424,1325809.68,1264467.58,44
2021,Qtr 1,February,9,190494.68728133684,1448124.9600000004,1328215.4600000002,52
2021,Qtr 1,February,10,232208.28727554652,1851743.7300000002,1718692.9000000001,54
2021,Qtr 1,February,11,240035.4669733333,1689417.9500000002,1586459.0000000005,47
2021,Qtr 1,February,12,251739.31299046223,1983824.9600000004,1889134.8899999997,55
2021,Qtr 1,February,13,375857.84274587384,1986462.6300000001,1879758.0999999999,63
2021,Qtr 1,February,14,442608.58110792487,2971904.299999999,2764031.19,75
2021,Qtr 1,February,15,550812.504197579,3152733.3499999996,3049262.980000001,93
2021,Qtr 1,February,16,200335.2643884587,1874868.4900000007,1637380.1500000004,69
2021,Qtr 1,February,17,493017.7517981857,2468895.0300000007,2376475.480000001,74
2021,Qtr 1,February,18,335468.7700782374,1729200.6199999996,1700064.3599999996,60
2021,Qtr 1,February,19,536986.149748978,2485137.4600000004,2388797.8099999996,63
2021,Qtr 1,February,20,496991.1983167959,2542065.4299999997,2427353.129999999,70
2021,Qtr 1,February,21,470453.14424459764,2690462.67,2579777.849999999,82
2021,Qtr 1,February,22,575724.898550459,3311969.9000000013,3233604.1,106
2021,Qtr 1,February,23,971625.899522634,4952064.840000001,4763844.1400000015,123
2021,Qtr 1,February,24,480351.10923720396,2880648.129999999,2820373.32,86
2021,Qtr 1,February,25,983672.1433912811,5705826.449999998,5399754.320000002,165
2021,Qtr 1,February,26,615171.3278758316,3813868.439999999,3613220.2399999998,120
2021,Qtr 1,February,27,430918.9262044132,3241854.709999999,3123631.71,102
2021,Qtr 1,February,28,398538.7542264926,2348995.750000001,2291388.4299999997,75
2021,Qtr 1,March,1,300381.38736285403,1942260.6699999997,1817291.8399999996,68
2021,Qtr 1,March,2,126069.93583665176,679248.37,631476.17,14
2021,Qtr 1,March,3,220693.14569988928,1202803.2200000002,1202803.2200000002,42
2021,Qtr 1,March,4,461420.72177226556,2188811.67,2086285.86,77
2021,Qtr 1,March,5,226706.75816983086,1350969.1600000004,1279738.5600000003,55
2021,Qtr 1,March,6,317330.0304391216,1702498.7599999993,1702498.7599999993,58
2021,Qtr 1,March,7,471796.53768707893,2542909.2600000002,2371815.6800000006,87
2021,Qtr 1,March,8,680308.0564656067,2765984.7799999993,2576183.3399999994,89
2021,Qtr 1,March,9,587073.1043977536,2910840.37,2869546.2199999997,88
2021,Qtr 1,March,10,589494.39691654,2793536.430000001,2661180.1900000004,103
2021,Qtr 1,March,11,849579.2517128884,4291688.170000002,4190282.6700000013,131
2021,Qtr 1,March,12,732184.9480092531,4141460.7199999993,4018186.23,137
2021,Qtr 1,March,13,445410.249762607,2417371.879999999,2356858.8699999996,87
2021,Qtr 1,March,14,524422.662585358,2917680.8800000004,2782703.8700000006,97
2021,Qtr 1,March,15,770465.5422980475,3667057.0299999993,3511623.439999999,117
2021,Qtr 1,March,16,660491.5058280313,4100488.059999999,3826752.26,122
2021,Qtr 1,March,17,911486.7440918667,4400411.8900000015,4366806.160000001,141
2021,Qtr 1,March,18,855394.7219793386,5516765.309999999,5187174.470000002,189
2021,Qtr 1,March,19,495696.1134489392,3614457.5100000007,3424295.629999999,138
2021,Qtr 1,March,20,293170.56984821835,3232018.5499999993,2944376.8900000006,103
2021,Qtr 1,March,21,83419.38452555308,2822145.2399999993,2427275.730000001,103
2021,Qtr 1,March,22,-262979.81740785454,3923103.4899999993,3352306.37,143
2021,Qtr 1,March,23,-51053.743143942,4242768.160000002,3619310.4100000006,147
2021,Qtr 1,March,24,-139729.0271173373,4027481.610000001,3334846.0700000008,141
2021,Qtr 1,March,25,-52238.996366963635,4847687.370000001,4090914.9199999976,189
2021,Qtr 1,March,26,-56895.185280431135,4034615.27,3444264.0700000003,162
2021,Qtr 1,March,27,-205166.16350819613,3612774.770000001,3006438.68,135
2021,Qtr 1,March,28,-88510.08287941701,3528929.8899999973,3031084.6799999992,147
2021,Qtr 1,March,29,-133692.21864561902,4090090.6000000015,3560033.59,180
2021,Qtr 1,March,30,-357784.56163095863,10842036.949999986,9103159.709999992,368
2021,Qtr 1,March,31,-418231.5096132784,9226412.21,7908932.4499999955,348
2021,Qtr 2,April,1,-285122.49517619924,9072304.880000005,7621636.150000002,338
2021,Qtr 2,April,2,-300097.0183272796,7874158.350000007,6816867.13,307
2021,Qtr 2,April,3,-356697.8765254276,7594752.420000004,6480313.520000004,253
2021,Qtr 2,April,4,-84486.59107264121,1720555.4600000004,1511002.8400000003,61
2021,Qtr 2,April,5,-143705.21031697516,2665962.66,2346047.15,87
2021,Qtr 2,April,6,-80082.3998749719,2627509.3199999984,2289638.54,76
2021,Qtr 2,April,7,-122932.12191256465,3517707.930000001,2806962.6799999992,114
2021,Qtr 2,April,8,-104491.2211585978,3026850.2200000007,2618239.0500000003,95
2021,Qtr 2,April,9,27171.17827592222,3110153.2699999996,2585410.0699999994,93
2021,Qtr 2,April,10,70102.23163537955,2509326.1799999997,2140254.47,88
2021,Qtr 2,April,11,-104571.72742142079,2761221.86,2322800.25,97
2021,Qtr 2,April,12,-183806.35897077832,3206411.8699999996,2812387.1099999994,116
2021,Qtr 2,April,13,-57806.50243844413,3231903.4300000016,2793033.2,121
2021,Qtr 2,April,14,-113457.05250916987,5234456.000000002,4625100.120000001,166
2021,Qtr 2,April,15,182647.6911134666,4270735.629999999,3844343.790000001,141
2021,Qtr 2,April,16,185094.61853827865,3735241.12,3374123.949999999,109
2021,Qtr 2,April,17,475624.92094028613,3800876.5200000005,3622498.4000000004,113
2021,Qtr 2,April,18,941027.5685252157,4448113.809999999,4377304.449999999,120
2021,Qtr 2,April,19,548746.6417548847,3468512.1200000006,3298634.31,109
2021,Qtr 2,April,20,833325.1448749437,4084728.2599999993,3904428.1999999997,128
2021,Qtr 2,April,21,1096910.663487307,5244905.44,5168875.100000001,152
2021,Qtr 2,April,22,908377.0518299717,4635126.489999998,4293278.1499999985,138
2021,Qtr 2,April,23,508870.76735198445,2503702.4100000006,2418767.3700000006,96
2021,Qtr 2,April,24,754206.002531078,3966260.92,3807410.860000001,126
2021,Qtr 2,April,25,895063.5984385811,4545990.29,4368625.81,131
2021,Qtr 2,April,26,885459.002562494,4734396.79,4469143.3,140
2021,Qtr 2,April,27,922996.5987616534,5303542.870000001,5122934.930000002,160
2021,Qtr 2,April,28,1254794.5508105168,5645592.53,5503438.92,193
2021,Qtr 2,April,29,1836656.4165513753,9639229.82,9384886.04,272
2021,Qtr 2,April,30,1327994.1334224448,6962149.33,6859009.399999999,206
2021,Qtr 2,May,1,1266814.062468037,6622398.460000003,6439746.160000006,182
2021,Qtr 2,May,2,856599.2824114768,5301495.070000001,4903576.8599999985,167
2021,Qtr 2,May,3,736687.5893820082,3838519.080000001,3719491.1300000013,119
