product_id,product_name,category,segment,order_status,order_count
1396,VietMode RP-88,Outdoor,Activewear,shipped,2
1251,VietMode MP-19,Casual,Activewear,shipped,2
1252,VietMode MP-20,Casual,Activewear,paid,2
1252,VietMode MP-20,Casual,Activewear,shipped,2
1254,VietMode MP-22,Casual,Activewear,created,2
1263,VietMode MP-31,Casual,Activewear,paid,2
1264,VietMode MP-32,Casual,Activewear,created,2
1264,VietMode MP-32,Casual,Activewear,paid,2
1264,VietMode MP-32,Casual,Activewear,shipped,2
1271,VietMode MA-07,Casual,All-weather,cancelled,2
1288,VietMode MA-24,Casual,All-weather,paid,2
1261,VietMode MP-29,Casual,Activewear,shipped,2
1262,VietMode MP-30,Casual,Activewear,shipped,2
1279,VietMode MA-15,Casual,All-weather,cancelled,2
1285,VietMode MA-21,Casual,All-weather,created,2
1286,VietMode MA-22,Casual,All-weather,paid,2
1287,VietMode MA-23,Casual,All-weather,cancelled,2
1287,VietMode MA-23,Casual,All-weather,returned,2
1364,VietMode RP-56,Outdoor,Activewear,paid,2
1369,VietMode RP-61,Outdoor,Activewear,cancelled,2
1358,VietMode RP-50,Outdoor,Activewear,shipped,2
1360,VietMode RP-52,Outdoor,Activewear,delivered,2
1360,VietMode RP-52,Outdoor,Activewear,returned,2
1361,VietMode RP-53,Outdoor,Activewear,returned,2
1383,VietMode RP-75,Outdoor,Activewear,cancelled,2
1383,VietMode RP-75,Outdoor,Activewear,shipped,2
1384,VietMode RP-76,Outdoor,Activewear,cancelled,2
1357,VietMode RP-49,Outdoor,Activewear,returned,2
1983,UrbanVN RS-02,Outdoor,Premium,shipped,2
1370,VietMode RP-62,Outdoor,Activewear,paid,2
1380,VietMode RP-72,Outdoor,Activewear,delivered,2
2036,UrbanVN UR-39,Streetwear,Standard,created,2
2036,UrbanVN UR-39,Streetwear,Standard,shipped,2
1277,VietMode MA-13,Casual,All-weather,cancelled,2
1305,VietMode MA-41,Casual,All-weather,created,2
2026,UrbanVN UR-29,Streetwear,Standard,returned,2
2034,UrbanVN UR-37,Streetwear,Standard,created,2
1303,VietMode MA-39,Casual,All-weather,paid,2
1303,VietMode MA-39,Casual,All-weather,shipped,2
1304,VietMode MA-40,Casual,All-weather,cancelled,2
1304,VietMode MA-40,Casual,All-weather,returned,2
1297,VietMode MA-33,Casual,All-weather,cancelled,2
1315,VietMode RP-07,Outdoor,Activewear,shipped,2
1316,VietMode RP-08,Outdoor,Activewear,shipped,2
1999,UrbanVN UR-02,Streetwear,Standard,shipped,2
2004,UrbanVN UR-07,Streetwear,Standard,paid,2
2005,UrbanVN UR-08,Streetwear,Standard,created,2
2012,UrbanVN UR-15,Streetwear,Standard,created,2
1314,VietMode RP-06,Outdoor,Activewear,created,2
1315,VietMode RP-07,Outdoor,Activewear,cancelled,2
1993,UrbanVN RS-12,Outdoor,Premium,shipped,2
1997,UrbanVN UM-04,Streetwear,Balanced,created,2
1305,VietMode MA-41,Casual,All-weather,paid,2
1305,VietMode MA-41,Casual,All-weather,returned,2
1308,VietMode MA-44,Casual,All-weather,created,2
1308,VietMode MA-44,Casual,All-weather,paid,2
1318,VietMode RP-10,Outdoor,Activewear,shipped,2
1319,VietMode RP-11,Outdoor,Activewear,created,2
1319,VietMode RP-11,Outdoor,Activewear,paid,2
1325,VietMode RP-17,Outdoor,Activewear,created,2
1325,VietMode RP-17,Outdoor,Activewear,paid,2
1332,VietMode RP-24,Outdoor,Activewear,returned,2
1335,VietMode RP-27,Outdoor,Activewear,returned,2
1336,VietMode RP-28,Outdoor,Activewear,returned,2
1339,VietMode RP-31,Outdoor,Activewear,shipped,2
1318,VietMode RP-10,Outdoor,Activewear,created,2
1346,VietMode RP-38,Outdoor,Activewear,delivered,2
1348,VietMode RP-40,Outdoor,Activewear,created,2
1329,VietMode RP-21,Outdoor,Activewear,shipped,2
1331,VietMode RP-23,Outdoor,Activewear,returned,2
1343,VietMode RP-35,Outdoor,Activewear,shipped,2
1353,VietMode RP-45,Outdoor,Activewear,cancelled,2
1353,VietMode RP-45,Outdoor,Activewear,returned,2
45,DragonWear MA-45,Casual,All-weather,returned,2
20,DragonWear MA-20,Casual,All-weather,delivered,2
38,DragonWear MA-38,Casual,All-weather,returned,2
40,DragonWear MA-40,Casual,All-weather,cancelled,2
62,DragonWear RP-17,Outdoor,Activewear,returned,2
63,DragonWear RP-18,Outdoor,Activewear,cancelled,2
29,DragonWear MA-29,Casual,All-weather,returned,2
31,DragonWear MA-31,Casual,All-weather,paid,2
62,DragonWear RP-17,Outdoor,Activewear,cancelled,2
1813,SaigonCore YY-08,GenZ,Trendy,paid,2
1813,SaigonCore YY-08,GenZ,Trendy,shipped,2
1815,SaigonCore YY-10,GenZ,Trendy,paid,2
1786,SaigonCore UE-21,Streetwear,Performance,paid,2
1786,SaigonCore UE-21,Streetwear,Performance,shipped,2
1807,SaigonCore YY-02,GenZ,Trendy,paid,2
1811,SaigonCore YY-06,GenZ,Trendy,shipped,2
1801,SaigonCore UC-07,Streetwear,Everyday,cancelled,2
1801,SaigonCore UC-07,Streetwear,Everyday,created,2
1801,SaigonCore UC-07,Streetwear,Everyday,paid,2
1803,SaigonCore UC-09,Streetwear,Everyday,cancelled,2
1804,SaigonCore UC-10,Streetwear,Everyday,cancelled,2
2404,VietMotion YY-13,GenZ,Trendy,paid,2
2405,VietMotion YY-14,GenZ,Trendy,shipped,2
1800,SaigonCore UC-06,Streetwear,Everyday,shipped,2
1,DragonWear MA-01,Casual,All-weather,delivered,1
15,DragonWear MA-15,Casual,All-weather,paid,1
15,DragonWear MA-15,Casual,All-weather,returned,1
2406,VietMotion YY-15,GenZ,Trendy,shipped,1
2407,VietMotion YY-16,GenZ,Trendy,created,1
1798,SaigonCore UC-04,Streetwear,Everyday,returned,1
1801,SaigonCore UC-07,Streetwear,Everyday,shipped,1
1803,SaigonCore UC-09,Streetwear,Everyday,delivered,1
1804,SaigonCore UC-10,Streetwear,Everyday,returned,1
1805,SaigonCore UC-11,Streetwear,Everyday,cancelled,1
1805,SaigonCore UC-11,Streetwear,Everyday,paid,1
1807,SaigonCore YY-02,GenZ,Trendy,shipped,1
1808,SaigonCore YY-03,GenZ,Trendy,shipped,1
1810,SaigonCore YY-05,GenZ,Trendy,created,1
1812,SaigonCore YY-07,GenZ,Trendy,returned,1
1813,SaigonCore YY-08,GenZ,Trendy,created,1
1815,SaigonCore YY-10,GenZ,Trendy,shipped,1
1816,SaigonCore YY-11,GenZ,Trendy,paid,1
59,DragonWear RP-14,Outdoor,Activewear,returned,1
59,DragonWear RP-14,Outdoor,Activewear,shipped,1
60,DragonWear RP-15,Outdoor,Activewear,cancelled,1
60,DragonWear RP-15,Outdoor,Activewear,paid,1
61,DragonWear RP-16,Outdoor,Activewear,cancelled,1
61,DragonWear RP-16,Outdoor,Activewear,delivered,1
62,DragonWear RP-17,Outdoor,Activewear,paid,1
62,DragonWear RP-17,Outdoor,Activewear,shipped,1
29,DragonWear MA-29,Casual,All-weather,cancelled,1
1782,SaigonCore UE-17,Streetwear,Performance,paid,1
1782,SaigonCore UE-17,Streetwear,Performance,shipped,1
1783,SaigonCore UE-18,Streetwear,Performance,cancelled,1
1784,SaigonCore UE-19,Streetwear,Performance,delivered,1
1785,SaigonCore UE-20,Streetwear,Performance,cancelled,1
99,DragonWear UM-26,Streetwear,Balanced,cancelled,1
2378,VietMotion UC-26,Streetwear,Everyday,delivered,1
63,DragonWear RP-18,Outdoor,Activewear,paid,1
1778,SaigonCore UE-13,Streetwear,Performance,paid,1
1779,SaigonCore UE-14,Streetwear,Performance,cancelled,1
1779,SaigonCore UE-14,Streetwear,Performance,returned,1
1780,SaigonCore UE-15,Streetwear,Performance,cancelled,1
1781,SaigonCore UE-16,Streetwear,Performance,cancelled,1
1781,SaigonCore UE-16,Streetwear,Performance,returned,1
1781,SaigonCore UE-16,Streetwear,Performance,shipped,1
1782,SaigonCore UE-17,Streetwear,Performance,created,1
1793,SaigonCore UE-28,Streetwear,Performance,returned,1
1795,SaigonCore UC-01,Streetwear,Everyday,cancelled,1
1796,SaigonCore UC-02,Streetwear,Everyday,shipped,1
1797,SaigonCore UC-03,Streetwear,Everyday,shipped,1
1798,SaigonCore UC-04,Streetwear,Everyday,created,1
1774,SaigonCore UE-09,Streetwear,Performance,shipped,1
1777,SaigonCore UE-12,Streetwear,Performance,created,1
1777,SaigonCore UE-12,Streetwear,Performance,shipped,1
89,DragonWear UM-16,Streetwear,Balanced,shipped,1
94,DragonWear UM-21,Streetwear,Balanced,created,1
1788,SaigonCore UE-23,Streetwear,Performance,delivered,1
1789,SaigonCore UE-24,Streetwear,Performance,paid,1
1789,SaigonCore UE-24,Streetwear,Performance,returned,1
1790,SaigonCore UE-25,Streetwear,Performance,shipped,1
1792,SaigonCore UE-27,Streetwear,Performance,delivered,1
1792,SaigonCore UE-27,Streetwear,Performance,paid,1
1304,VietMode MA-40,Casual,All-weather,paid,1
1304,VietMode MA-40,Casual,All-weather,shipped,1
2022,UrbanVN UR-25,Streetwear,Standard,created,1
2022,UrbanVN UR-25,Streetwear,Standard,returned,1
2022,UrbanVN UR-25,Streetwear,Standard,shipped,1
2026,UrbanVN UR-29,Streetwear,Standard,created,1
2039,UrbanVN UR-42,Streetwear,Standard,created,1
2042,UrbanVN UE-02,Streetwear,Performance,created,1
1294,VietMode MA-30,Casual,All-weather,returned,1
1297,VietMode MA-33,Casual,All-weather,created,1
1297,VietMode MA-33,Casual,All-weather,shipped,1
1298,VietMode MA-34,Casual,All-weather,cancelled,1
1301,VietMode MA-37,Casual,All-weather,cancelled,1
1301,VietMode MA-37,Casual,All-weather,paid,1
1303,VietMode MA-39,Casual,All-weather,created,1
1303,VietMode MA-39,Casual,All-weather,returned,1
1310,VietMode RP-02,Outdoor,Activewear,delivered,1
1313,VietMode RP-05,Outdoor,Activewear,cancelled,1
1313,VietMode RP-05,Outdoor,Activewear,created,1
1314,VietMode RP-06,Outdoor,Activewear,paid,1
1315,VietMode RP-07,Outdoor,Activewear,returned,1
2004,UrbanVN UR-07,Streetwear,Standard,created,1
2015,UrbanVN UR-18,Streetwear,Standard,paid,1
1289,VietMode MA-25,Casual,All-weather,created,1
1336,VietMode RP-28,Outdoor,Activewear,cancelled,1
1320,VietMode RP-12,Outdoor,Activewear,created,1
1993,UrbanVN RS-12,Outdoor,Premium,created,1
1993,UrbanVN RS-12,Outdoor,Premium,paid,1
1308,VietMode MA-44,Casual,All-weather,shipped,1
1309,VietMode RP-01,Outdoor,Activewear,delivered,1
1309,VietMode RP-01,Outdoor,Activewear,returned,1
1310,VietMode RP-02,Outdoor,Activewear,cancelled,1
1285,VietMode MA-21,Casual,All-weather,paid,1
1287,VietMode MA-23,Casual,All-weather,shipped,1
1288,VietMode MA-24,Casual,All-weather,cancelled,1
1288,VietMode MA-24,Casual,All-weather,returned,1
1261,VietMode MP-29,Casual,Activewear,paid,1
1262,VietMode MP-30,Casual,Activewear,created,1
1263,VietMode MP-31,Casual,Activewear,created,1
1263,VietMode MP-31,Casual,Activewear,shipped,1
1362,VietMode RP-54,Outdoor,Activewear,cancelled,1
1362,VietMode RP-54,Outdoor,Activewear,returned,1
1363,VietMode RP-55,Outdoor,Activewear,shipped,1
1364,VietMode RP-56,Outdoor,Activewear,created,1
1364,VietMode RP-56,Outdoor,Activewear,shipped,1
1348,VietMode RP-40,Outdoor,Activewear,shipped,1
1278,VietMode MA-14,Casual,All-weather,returned,1
1285,VietMode MA-21,Casual,All-weather,cancelled,1
1381,VietMode RP-73,Outdoor,Activewear,returned,1
1382,VietMode RP-74,Outdoor,Activewear,paid,1
1357,VietMode RP-49,Outdoor,Activewear,paid,1
1357,VietMode RP-49,Outdoor,Activewear,shipped,1
1358,VietMode RP-50,Outdoor,Activewear,created,1
1358,VietMode RP-50,Outdoor,Activewear,paid,1
1358,VietMode RP-50,Outdoor,Activewear,returned,1
1361,VietMode RP-53,Outdoor,Activewear,cancelled,1
1273,VietMode MA-09,Casual,All-weather,shipped,1
1277,VietMode MA-13,Casual,All-weather,paid,1
1277,VietMode MA-13,Casual,All-weather,shipped,1
1369,VietMode RP-61,Outdoor,Activewear,created,1
1369,VietMode RP-61,Outdoor,Activewear,paid,1
1369,VietMode RP-61,Outdoor,Activewear,returned,1
1374,VietMode RP-66,Outdoor,Activewear,cancelled,1
1379,VietMode RP-71,Outdoor,Activewear,delivered,1
1259,VietMode MP-27,Casual,Activewear,created,1
1260,VietMode MP-28,Casual,Activewear,created,1
1260,VietMode MP-28,Casual,Activewear,returned,1
1261,VietMode MP-29,Casual,Activewear,created,1
2042,UrbanVN UE-02,Streetwear,Performance,shipped,1
2044,UrbanVN UE-04,Streetwear,Performance,cancelled,1
2044,UrbanVN UE-04,Streetwear,Performance,created,1
2050,UrbanVN UE-10,Streetwear,Performance,paid,1
1384,VietMode RP-76,Outdoor,Activewear,shipped,1
1385,VietMode RP-77,Outdoor,Activewear,delivered,1
1386,VietMode RP-78,Outdoor,Activewear,delivered,1
1389,VietMode RP-81,Outdoor,Activewear,paid,1
1390,VietMode RP-82,Outdoor,Activewear,paid,1
1393,VietMode RP-85,Outdoor,Activewear,paid,1
1393,VietMode RP-85,Outdoor,Activewear,returned,1
1983,UrbanVN RS-02,Outdoor,Premium,created,1
1396,VietMode RP-88,Outdoor,Activewear,created,1
1397,VietMode RP-89,Outdoor,Activewear,paid,1
1397,VietMode RP-89,Outdoor,Activewear,shipped,1
1398,VietMode RP-90,Outdoor,Activewear,paid,1
1401,VietMode RP-93,Outdoor,Activewear,paid,1
1401,VietMode RP-93,Outdoor,Activewear,returned,1
1401,VietMode RP-93,Outdoor,Activewear,shipped,1
1402,VietMode RP-94,Outdoor,Activewear,shipped,1
1272,VietMode MA-08,Casual,All-weather,paid,1
1272,VietMode MA-08,Casual,All-weather,shipped,1
1273,VietMode MA-09,Casual,All-weather,created,1
1252,VietMode MP-20,Casual,Activewear,created,1
1253,VietMode MP-21,Casual,Activewear,created,1
1394,VietMode RP-86,Outdoor,Activewear,returned,1
1395,VietMode RP-87,Outdoor,Activewear,paid,1
1395,VietMode RP-87,Outdoor,Activewear,returned,1
1409,VietMode RP-01,Outdoor,Activewear,cancelled,1
1411,VietMode RP-03,Outdoor,Activewear,cancelled,1
1411,VietMode RP-03,Outdoor,Activewear,returned,1
1412,VietMode RP-04,Outdoor,Activewear,cancelled,1
1412,VietMode RP-04,Outdoor,Activewear,returned,1
1966,UrbanVN RP-41,Outdoor,Activewear,created,1
1967,UrbanVN RP-42,Outdoor,Activewear,created,1
1968,UrbanVN RP-43,Outdoor,Activewear,paid,1
1415,VietMode RP-07,Outdoor,Activewear,shipped,1
1416,VietMode RP-08,Outdoor,Activewear,returned,1
1416,VietMode RP-08,Outdoor,Activewear,shipped,1
1417,VietMode RP-09,Outdoor,Activewear,paid,1
1418,VietMode RP-10,Outdoor,Activewear,paid,1
1418,VietMode RP-10,Outdoor,Activewear,shipped,1
1422,VietMode RP-14,Outdoor,Activewear,paid,1
1407,VietMode RP-99,Outdoor,Activewear,paid,1
1236,VietMode MP-04,Casual,Activewear,cancelled,1
1240,VietMode MP-08,Casual,Activewear,cancelled,1
1240,VietMode MP-08,Casual,Activewear,created,1
1242,VietMode MP-10,Casual,Activewear,delivered,1
1225,MekongFit UC-27,Streetwear,Everyday,cancelled,1
1960,UrbanVN RP-35,Outdoor,Activewear,delivered,1
1960,UrbanVN RP-35,Outdoor,Activewear,paid,1
1415,VietMode RP-07,Outdoor,Activewear,returned,1
1244,VietMode MP-12,Casual,Activewear,created,1
1245,VietMode MP-13,Casual,Activewear,created,1
1246,VietMode MP-14,Casual,Activewear,created,1
1246,VietMode MP-14,Casual,Activewear,paid,1
1247,VietMode MP-15,Casual,Activewear,cancelled,1
1232,MekongFit UC-34,Streetwear,Everyday,created,1
1232,MekongFit UC-34,Streetwear,Everyday,shipped,1
1235,VietMode MP-03,Casual,Activewear,cancelled,1
1431,VietMode RP-23,Outdoor,Activewear,shipped,1
1432,VietMode RP-24,Outdoor,Activewear,cancelled,1
1432,VietMode RP-24,Outdoor,Activewear,returned,1
1423,VietMode RP-15,Outdoor,Activewear,paid,1
1423,VietMode RP-15,Outdoor,Activewear,returned,1
1424,VietMode RP-16,Outdoor,Activewear,created,1
1424,VietMode RP-16,Outdoor,Activewear,paid,1
1425,VietMode RP-17,Outdoor,Activewear,paid,1
1200,MekongFit UC-02,Streetwear,Everyday,delivered,1
1188,MekongFit UE-24,Streetwear,Performance,created,1
1189,MekongFit UE-25,Streetwear,Performance,delivered,1
1190,MekongFit UE-26,Streetwear,Performance,delivered,1
1946,UrbanVN RP-21,Outdoor,Activewear,shipped,1
1948,UrbanVN RP-23,Outdoor,Activewear,created,1
1949,UrbanVN RP-24,Outdoor,Activewear,created,1
1431,VietMode RP-23,Outdoor,Activewear,returned,1
1210,MekongFit UC-12,Streetwear,Everyday,shipped,1
1211,MekongFit UC-13,Streetwear,Everyday,cancelled,1
1211,MekongFit UC-13,Streetwear,Everyday,shipped,1
1194,MekongFit UE-30,Streetwear,Performance,paid,1
1195,MekongFit UE-31,Streetwear,Performance,delivered,1
1197,MekongFit UE-33,Streetwear,Performance,paid,1
1197,MekongFit UE-33,Streetwear,Performance,shipped,1
1198,MekongFit UE-34,Streetwear,Performance,created,1
1969,UrbanVN RP-44,Outdoor,Activewear,delivered,1
1394,VietMode RP-86,Outdoor,Activewear,paid,1
1221,MekongFit UC-23,Streetwear,Everyday,shipped,1
1202,MekongFit UC-04,Streetwear,Everyday,shipped,1
1204,MekongFit UC-06,Streetwear,Everyday,created,1
1204,MekongFit UC-06,Streetwear,Everyday,delivered,1
1207,MekongFit UC-09,Streetwear,Everyday,created,1
1207,MekongFit UC-09,Streetwear,Everyday,returned,1
1121,MekongFit RS-09,Outdoor,Premium,cancelled,1
1122,MekongFit RS-10,Outdoor,Premium,paid,1
1113,MekongFit RS-01,Outdoor,Premium,created,1
1117,MekongFit RS-05,Outdoor,Premium,created,1
1108,MekongFit RP-54,Outdoor,Activewear,delivered,1
1108,MekongFit RP-54,Outdoor,Activewear,returned,1
1111,MekongFit RP-57,Outdoor,Activewear,created,1
1111,MekongFit RP-57,Outdoor,Activewear,paid,1
1133,MekongFit UM-10,Streetwear,Balanced,created,1
1133,MekongFit UM-10,Streetwear,Balanced,paid,1
1133,MekongFit UM-10,Streetwear,Balanced,shipped,1
1138,MekongFit UM-15,Streetwear,Balanced,delivered,1
1125,MekongFit UM-02,Streetwear,Balanced,created,1
1126,MekongFit UM-03,Streetwear,Balanced,shipped,1
1127,MekongFit UM-04,Streetwear,Balanced,paid,1
2069,UrbanVN UC-04,Streetwear,Everyday,created,1
1167,MekongFit UE-03,Streetwear,Performance,paid,1
1169,MekongFit UE-05,Streetwear,Performance,delivered,1
1145,MekongFit UR-02,Streetwear,Standard,created,1
1149,MekongFit UR-06,Streetwear,Standard,delivered,1
1150,MekongFit UR-07,Streetwear,Standard,cancelled,1
1150,MekongFit UR-07,Streetwear,Standard,shipped,1
1156,MekongFit UR-13,Streetwear,Standard,shipped,1
1141,MekongFit UM-18,Streetwear,Balanced,created,1
1429,VietMode RP-21,Outdoor,Activewear,created,1
1431,VietMode RP-23,Outdoor,Activewear,paid,1
1960,UrbanVN RP-35,Outdoor,Activewear,cancelled,1
1192,MekongFit UE-28,Streetwear,Performance,cancelled,1
1177,MekongFit UE-13,Streetwear,Performance,shipped,1
2060,UrbanVN UE-20,Streetwear,Performance,created,1
2061,UrbanVN UE-21,Streetwear,Performance,paid,1
1167,MekongFit UE-03,Streetwear,Performance,cancelled,1
1946,UrbanVN RP-21,Outdoor,Activewear,created,1
1946,UrbanVN RP-21,Outdoor,Activewear,paid,1
1092,MekongFit RP-38,Outdoor,Activewear,created,1
2078,UrbanVN UC-13,Streetwear,Everyday,created,1
2081,UrbanVN UC-16,Streetwear,Everyday,created,1
1087,MekongFit RP-33,Outdoor,Activewear,created,1
1087,MekongFit RP-33,Outdoor,Activewear,paid,1
1091,MekongFit RP-37,Outdoor,Activewear,created,1
1458,VietMode RP-50,Outdoor,Activewear,returned,1
1459,VietMode RP-51,Outdoor,Activewear,created,1
1439,VietMode RP-31,Outdoor,Activewear,paid,1
1440,VietMode RP-32,Outdoor,Activewear,paid,1
1440,VietMode RP-32,Outdoor,Activewear,shipped,1
1443,VietMode RP-35,Outdoor,Activewear,created,1
1443,VietMode RP-35,Outdoor,Activewear,paid,1
1444,VietMode RP-36,Outdoor,Activewear,created,1
1447,VietMode RP-39,Outdoor,Activewear,delivered,1
1448,VietMode RP-40,Outdoor,Activewear,delivered,1
1449,VietMode RP-41,Outdoor,Activewear,cancelled,1
1449,VietMode RP-41,Outdoor,Activewear,returned,1
1450,VietMode RP-42,Outdoor,Activewear,cancelled,1
1450,VietMode RP-42,Outdoor,Activewear,returned,1
1452,VietMode RP-44,Outdoor,Activewear,cancelled,1
1452,VietMode RP-44,Outdoor,Activewear,returned,1
1112,MekongFit RP-58,Outdoor,Activewear,created,1
1100,MekongFit RP-46,Outdoor,Activewear,created,1
1100,MekongFit RP-46,Outdoor,Activewear,delivered,1
1101,MekongFit RP-47,Outdoor,Activewear,returned,1
1102,MekongFit RP-48,Outdoor,Activewear,cancelled,1
1939,UrbanVN RP-14,Outdoor,Activewear,created,1
1940,UrbanVN RP-15,Outdoor,Activewear,created,1
1941,UrbanVN RP-16,Outdoor,Activewear,created,1
1042,MekongStyle UC-14,Streetwear,Everyday,delivered,1
1042,MekongStyle UC-14,Streetwear,Everyday,returned,1
1029,MekongStyle UC-01,Streetwear,Everyday,delivered,1
1012,HanoiStreet YY-13,GenZ,Trendy,created,1
1002,HanoiStreet YY-03,GenZ,Trendy,paid,1
1003,HanoiStreet YY-04,GenZ,Trendy,paid,1
995,HanoiStreet UC-58,Streetwear,Everyday,paid,1
998,HanoiStreet UC-61,Streetwear,Everyday,shipped,1
1048,MekongFit MA-06,Casual,All-weather,delivered,1
1050,MekongFit MA-08,Casual,All-weather,created,1
2085,UrbanVN UC-20,Streetwear,Everyday,created,1
2085,UrbanVN UC-20,Streetwear,Everyday,shipped,1
2087,UrbanVN UC-22,Streetwear,Everyday,created,1
1035,MekongStyle UC-07,Streetwear,Everyday,delivered,1
1037,MekongStyle UC-09,Streetwear,Everyday,delivered,1
1041,MekongStyle UC-13,Streetwear,Everyday,paid,1
1076,MekongFit RP-22,Outdoor,Activewear,shipped,1
1063,MekongFit RP-09,Outdoor,Activewear,delivered,1
1063,MekongFit RP-09,Outdoor,Activewear,returned,1
1064,MekongFit RP-10,Outdoor,Activewear,delivered,1
1064,MekongFit RP-10,Outdoor,Activewear,returned,1
1067,MekongFit RP-13,Outdoor,Activewear,paid,1
1054,MekongFit MA-12,Casual,All-weather,cancelled,1
1046,MekongFit MA-04,Casual,All-weather,paid,1
1081,MekongFit RP-27,Outdoor,Activewear,created,1
1082,MekongFit RP-28,Outdoor,Activewear,created,1
1068,MekongFit RP-14,Outdoor,Activewear,shipped,1
1069,MekongFit RP-15,Outdoor,Activewear,created,1
1073,MekongFit RP-19,Outdoor,Activewear,delivered,1
1074,MekongFit RP-20,Outdoor,Activewear,delivered,1
1075,MekongFit RP-21,Outdoor,Activewear,paid,1
1076,MekongFit RP-22,Outdoor,Activewear,paid,1
1472,VietMode RP-64,Outdoor,Activewear,shipped,1
1473,VietMode RP-65,Outdoor,Activewear,returned,1
978,HanoiStreet UC-41,Streetwear,Everyday,paid,1
978,HanoiStreet UC-41,Streetwear,Everyday,shipped,1
980,HanoiStreet UC-43,Streetwear,Everyday,created,1
980,HanoiStreet UC-43,Streetwear,Everyday,shipped,1
968,HanoiStreet UC-31,Streetwear,Everyday,shipped,1
971,HanoiStreet UC-34,Streetwear,Everyday,created,1
1465,VietMode RP-57,Outdoor,Activewear,returned,1
1466,VietMode RP-58,Outdoor,Activewear,cancelled,1
1466,VietMode RP-58,Outdoor,Activewear,shipped,1
1469,VietMode RP-61,Outdoor,Activewear,delivered,1
1470,VietMode RP-62,Outdoor,Activewear,delivered,1
1471,VietMode RP-63,Outdoor,Activewear,cancelled,1
1471,VietMode RP-63,Outdoor,Activewear,shipped,1
1472,VietMode RP-64,Outdoor,Activewear,paid,1
1482,VietMode RP-74,Outdoor,Activewear,created,1
1482,VietMode RP-74,Outdoor,Activewear,shipped,1
1460,VietMode RP-52,Outdoor,Activewear,cancelled,1
1460,VietMode RP-52,Outdoor,Activewear,paid,1
1463,VietMode RP-55,Outdoor,Activewear,shipped,1
1464,VietMode RP-56,Outdoor,Activewear,cancelled,1
1464,VietMode RP-56,Outdoor,Activewear,returned,1
1465,VietMode RP-57,Outdoor,Activewear,cancelled,1
999,HanoiStreet UC-62,Streetwear,Everyday,created,1
999,HanoiStreet UC-62,Streetwear,Everyday,paid,1
982,HanoiStreet UC-45,Streetwear,Everyday,created,1
1479,VietMode RP-71,Outdoor,Activewear,cancelled,1
1479,VietMode RP-71,Outdoor,Activewear,created,1
1480,VietMode RP-72,Outdoor,Activewear,cancelled,1
1480,VietMode RP-72,Outdoor,Activewear,paid,1
1480,VietMode RP-72,Outdoor,Activewear,returned,1
1491,VietMode RP-83,Outdoor,Activewear,paid,1
1491,VietMode RP-83,Outdoor,Activewear,shipped,1
1932,UrbanVN RP-07,Outdoor,Activewear,returned,1
1933,UrbanVN RP-08,Outdoor,Activewear,cancelled,1
1938,UrbanVN RP-13,Outdoor,Activewear,created,1
1474,VietMode RP-66,Outdoor,Activewear,paid,1
2102,PhoenixWear MA-01,Casual,All-weather,cancelled,1
2103,PhoenixWear MA-02,Casual,All-weather,created,1
1507,VietMode RP-99,Outdoor,Activewear,paid,1
1508,VietMode RP-00,Outdoor,Activewear,shipped,1
1498,VietMode RP-90,Outdoor,Activewear,paid,1
1501,VietMode RP-93,Outdoor,Activewear,cancelled,1
1486,VietMode RP-78,Outdoor,Activewear,cancelled,1
1487,VietMode RP-79,Outdoor,Activewear,cancelled,1
1488,VietMode RP-80,Outdoor,Activewear,cancelled,1
1491,VietMode RP-83,Outdoor,Activewear,created,1
958,HanoiStreet UC-21,Streetwear,Everyday,shipped,1
959,HanoiStreet UC-22,Streetwear,Everyday,paid,1
962,HanoiStreet UC-25,Streetwear,Everyday,created,1
2100,UrbanVN YY-04,GenZ,Trendy,created,1
1502,VietMode RP-94,Outdoor,Activewear,cancelled,1
1502,VietMode RP-94,Outdoor,Activewear,paid,1
1503,VietMode RP-95,Outdoor,Activewear,shipped,1
1504,VietMode RP-96,Outdoor,Activewear,created,1
972,HanoiStreet UC-35,Streetwear,Everyday,cancelled,1
972,HanoiStreet UC-35,Streetwear,Everyday,returned,1
973,HanoiStreet UC-36,Streetwear,Everyday,created,1
975,HanoiStreet UC-38,Streetwear,Everyday,returned,1
962,HanoiStreet UC-25,Streetwear,Everyday,paid,1
956,HanoiStreet UC-19,Streetwear,Everyday,created,1
957,HanoiStreet UC-20,Streetwear,Everyday,created,1
958,HanoiStreet UC-21,Streetwear,Everyday,paid,1
1521,VietMode RP-13,Outdoor,Activewear,paid,1
1521,VietMode RP-13,Outdoor,Activewear,returned,1
1522,VietMode RP-14,Outdoor,Activewear,created,1
1522,VietMode RP-14,Outdoor,Activewear,returned,1
1512,VietMode RP-04,Outdoor,Activewear,returned,1
1514,VietMode RP-06,Outdoor,Activewear,created,1
1514,VietMode RP-06,Outdoor,Activewear,paid,1
1501,VietMode RP-93,Outdoor,Activewear,paid,1
2106,PhoenixWear MA-05,Casual,All-weather,shipped,1
2111,PhoenixWear UM-02,Streetwear,Balanced,delivered,1
2112,PhoenixWear UM-03,Streetwear,Balanced,paid,1
1547,VietMode RP-39,Outdoor,Activewear,created,1
1551,VietMode RP-43,Outdoor,Activewear,paid,1
